estado,cidade,cidade_nome,mes,minima,maxima,precipitacao,link
MT,5466,Acorizal,Fevereiro,23°,30°,236,https://www.climatempo.com.br/climatologia/5466/mt
MT,5466,Acorizal,Março,23°,30°,221,https://www.climatempo.com.br/climatologia/5466/mt
MT,5466,Acorizal,Abril,22°,30°,130,https://www.climatempo.com.br/climatologia/5466/mt
MT,5466,Acorizal,Maio,20°,30°,52,https://www.climatempo.com.br/climatologia/5466/mt
MT,5466,Acorizal,Junho,19°,31°,18,https://www.climatempo.com.br/climatologia/5466/mt
MT,5466,Acorizal,Julho,19°,32°,9,https://www.climatempo.com.br/climatologia/5466/mt
MT,5466,Acorizal,Agosto,22°,36°,19,https://www.climatempo.com.br/climatologia/5466/mt
MT,5466,Acorizal,Setembro,24°,37°,61,https://www.climatempo.com.br/climatologia/5466/mt
MT,5466,Acorizal,Outubro,25°,36°,133,https://www.climatempo.com.br/climatologia/5466/mt
MT,5466,Acorizal,Novembro,24°,34°,176,https://www.climatempo.com.br/climatologia/5466/mt
MT,5466,Acorizal,Dezembro,24°,32°,215,https://www.climatempo.com.br/climatologia/5466/mt
MT,1157,Alcantilado,Janeiro,22°,29°,307,https://www.climatempo.com.br/climatologia/1157/mt
MT,1157,Alcantilado,Fevereiro,21°,28°,247,https://www.climatempo.com.br/climatologia/1157/mt
MT,1157,Alcantilado,Março,21°,28°,236,https://www.climatempo.com.br/climatologia/1157/mt
MT,1157,Alcantilado,Abril,20°,28°,108,https://www.climatempo.com.br/climatologia/1157/mt
MT,1157,Alcantilado,Maio,18°,28°,42,https://www.climatempo.com.br/climatologia/1157/mt
MT,1157,Alcantilado,Junho,17°,29°,16,https://www.climatempo.com.br/climatologia/1157/mt
MT,1157,Alcantilado,Julho,17°,30°,11,https://www.climatempo.com.br/climatologia/1157/mt
MT,1157,Alcantilado,Agosto,18°,33°,16,https://www.climatempo.com.br/climatologia/1157/mt
MT,1157,Alcantilado,Setembro,21°,35°,70,https://www.climatempo.com.br/climatologia/1157/mt
MT,1157,Alcantilado,Outubro,23°,33°,131,https://www.climatempo.com.br/climatologia/1157/mt
MT,1157,Alcantilado,Novembro,22°,31°,207,https://www.climatempo.com.br/climatologia/1157/mt
MT,1157,Alcantilado,Dezembro,22°,30°,308,https://www.climatempo.com.br/climatologia/1157/mt
MT,218,Cuiabá,Janeiro,23°,33°,215,https://www.climatempo.com.br/climatologia/218/mt
MT,218,Cuiabá,Fevereiro,23°,33°,209,https://www.climatempo.com.br/climatologia/218/mt
MT,218,Cuiabá,Março,23°,33°,170,https://www.climatempo.com.br/climatologia/218/mt
MT,218,Cuiabá,Abril,23°,33°,125,https://www.climatempo.com.br/climatologia/218/mt
MT,218,Cuiabá,Maio,21°,32°,51,https://www.climatempo.com.br/climatologia/218/mt
MT,218,Cuiabá,Junho,18°,31°,14,https://www.climatempo.com.br/climatologia/218/mt
MT,218,Cuiabá,Julho,17°,32°,12,https://www.climatempo.com.br/climatologia/218/mt
MT,218,Cuiabá,Agosto,19°,34°,14,https://www.climatempo.com.br/climatologia/218/mt
MT,218,Cuiabá,Setembro,21°,34°,56,https://www.climatempo.com.br/climatologia/218/mt
MT,218,Cuiabá,Outubro,23°,34°,117,https://www.climatempo.com.br/climatologia/218/mt
MT,218,Cuiabá,Novembro,23°,34°,160,https://www.climatempo.com.br/climatologia/218/mt
MT,218,Cuiabá,Dezembro,23°,33°,201,https://www.climatempo.com.br/climatologia/218/mt
MT,2783,Água Boa,Janeiro,22°,29°,287,https://www.climatempo.com.br/climatologia/2783/mt
MT,2783,Água Boa,Fevereiro,22°,29°,239,https://www.climatempo.com.br/climatologia/2783/mt
MT,2783,Água Boa,Março,22°,28°,235,https://www.climatempo.com.br/climatologia/2783/mt
MT,2783,Água Boa,Abril,21°,29°,99,https://www.climatempo.com.br/climatologia/2783/mt
MT,2783,Água Boa,Maio,20°,30°,24,https://www.climatempo.com.br/climatologia/2783/mt
MT,2783,Água Boa,Junho,18°,30°,8,https://www.climatempo.com.br/climatologia/2783/mt
MT,2783,Água Boa,Julho,18°,32°,3,https://www.climatempo.com.br/climatologia/2783/mt
MT,2783,Água Boa,Agosto,21°,35°,8,https://www.climatempo.com.br/climatologia/2783/mt
MT,2783,Água Boa,Setembro,24°,36°,51,https://www.climatempo.com.br/climatologia/2783/mt
MT,2783,Água Boa,Outubro,25°,35°,127,https://www.climatempo.com.br/climatologia/2783/mt
MT,2783,Água Boa,Novembro,23°,32°,215,https://www.climatempo.com.br/climatologia/2783/mt
MT,2783,Água Boa,Dezembro,22°,30°,290,https://www.climatempo.com.br/climatologia/2783/mt
PA,1191,Abaetetuba,Janeiro,23°,29°,289,https://www.climatempo.com.br/climatologia/1191/pa
PA,1191,Abaetetuba,Fevereiro,23°,28°,319,https://www.climatempo.com.br/climatologia/1191/pa
PA,1191,Abaetetuba,Março,24°,28°,379,https://www.climatempo.com.br/climatologia/1191/pa
PA,1191,Abaetetuba,Abril,24°,28°,355,https://www.climatempo.com.br/climatologia/1191/pa
PA,1191,Abaetetuba,Maio,24°,28°,280,https://www.climatempo.com.br/climatologia/1191/pa
PA,1191,Abaetetuba,Junho,23°,29°,173,https://www.climatempo.com.br/climatologia/1191/pa
PA,1191,Abaetetuba,Julho,23°,30°,134,https://www.climatempo.com.br/climatologia/1191/pa
PA,1191,Abaetetuba,Agosto,23°,32°,104,https://www.climatempo.com.br/climatologia/1191/pa
PA,1191,Abaetetuba,Setembro,23°,32°,75,https://www.climatempo.com.br/climatologia/1191/pa
PA,1191,Abaetetuba,Outubro,24°,33°,74,https://www.climatempo.com.br/climatologia/1191/pa
PA,1191,Abaetetuba,Novembro,24°,33°,79,https://www.climatempo.com.br/climatologia/1191/pa
PA,1191,Abaetetuba,Dezembro,24°,31°,173,https://www.climatempo.com.br/climatologia/1191/pa
PA,6422,Abel Figueiredo,Janeiro,23°,29°,282,https://www.climatempo.com.br/climatologia/6422/pa
PA,6422,Abel Figueiredo,Fevereiro,23°,28°,320,https://www.climatempo.com.br/climatologia/6422/pa
PA,6422,Abel Figueiredo,Março,23°,28°,360,https://www.climatempo.com.br/climatologia/6422/pa
PA,6422,Abel Figueiredo,Abril,23°,28°,281,https://www.climatempo.com.br/climatologia/6422/pa
PA,6422,Abel Figueiredo,Maio,22°,30°,119,https://www.climatempo.com.br/climatologia/6422/pa
PA,6422,Abel Figueiredo,Junho,20°,31°,29,https://www.climatempo.com.br/climatologia/6422/pa
PA,6422,Abel Figueiredo,Julho,21°,33°,20,https://www.climatempo.com.br/climatologia/6422/pa
PA,6422,Abel Figueiredo,Agosto,22°,35°,15,https://www.climatempo.com.br/climatologia/6422/pa
PA,6422,Abel Figueiredo,Setembro,25°,35°,41,https://www.climatempo.com.br/climatologia/6422/pa
PA,6422,Abel Figueiredo,Outubro,25°,35°,80,https://www.climatempo.com.br/climatologia/6422/pa
PA,6422,Abel Figueiredo,Novembro,24°,34°,136,https://www.climatempo.com.br/climatologia/6422/pa
PA,6422,Abel Figueiredo,Dezembro,23°,31°,211,https://www.climatempo.com.br/climatologia/6422/pa
PA,1192,Acará,Janeiro,23°,29°,311,https://www.climatempo.com.br/climatologia/1192/pa
PA,1192,Acará,Fevereiro,23°,28°,334,https://www.climatempo.com.br/climatologia/1192/pa
PA,1192,Acará,Março,23°,28°,403,https://www.climatempo.com.br/climatologia/1192/pa
PA,1192,Acará,Abril,23°,28°,369,https://www.climatempo.com.br/climatologia/1192/pa
PA,1192,Acará,Maio,23°,28°,286,https://www.climatempo.com.br/climatologia/1192/pa
PA,1192,Acará,Junho,22°,29°,163,https://www.climatempo.com.br/climatologia/1192/pa
PA,1192,Acará,Julho,21°,30°,129,https://www.climatempo.com.br/climatologia/1192/pa
PA,1192,Acará,Agosto,21°,31°,103,https://www.climatempo.com.br/climatologia/1192/pa
PA,1192,Acará,Setembro,22°,32°,85,https://www.climatempo.com.br/climatologia/1192/pa
PA,1192,Acará,Outubro,22°,32°,85,https://www.climatempo.com.br/climatologia/1192/pa
PA,1192,Acará,Novembro,23°,32°,90,https://www.climatempo.com.br/climatologia/1192/pa
PA,1192,Acará,Dezembro,23°,31°,184,https://www.climatempo.com.br/climatologia/1192/pa
PA,232,Belém,Janeiro,22°,31°,386,https://www.climatempo.com.br/climatologia/232/pa
PA,232,Belém,Fevereiro,22°,31°,413,https://www.climatempo.com.br/climatologia/232/pa
PA,232,Belém,Março,22°,30°,447,https://www.climatempo.com.br/climatologia/232/pa
PA,232,Belém,Abril,23°,31°,353,https://www.climatempo.com.br/climatologia/232/pa
PA,232,Belém,Maio,23°,31°,306,https://www.climatempo.com.br/climatologia/232/pa
PA,232,Belém,Junho,22°,32°,155,https://www.climatempo.com.br/climatologia/232/pa
PA,232,Belém,Julho,22°,32°,156,https://www.climatempo.com.br/climatologia/232/pa
PA,232,Belém,Agosto,22°,32°,126,https://www.climatempo.com.br/climatologia/232/pa
PA,232,Belém,Setembro,22°,32°,145,https://www.climatempo.com.br/climatologia/232/pa
PA,232,Belém,Outubro,22°,32°,115,https://www.climatempo.com.br/climatologia/232/pa
PA,232,Belém,Novembro,22°,32°,118,https://www.climatempo.com.br/climatologia/232/pa
PA,232,Belém,Dezembro,22°,32°,203,https://www.climatempo.com.br/climatologia/232/pa
PB,6005,Aguiar,Janeiro,22°,33°,132,https://www.climatempo.com.br/climatologia/6005/pb
PB,6005,Aguiar,Fevereiro,22°,33°,144,https://www.climatempo.com.br/climatologia/6005/pb
PB,6005,Aguiar,Março,22°,33°,215,https://www.climatempo.com.br/climatologia/6005/pb
PB,6005,Aguiar,Abril,21°,32°,167,https://www.climatempo.com.br/climatologia/6005/pb
PB,6005,Aguiar,Maio,21°,31°,81,https://www.climatempo.com.br/climatologia/6005/pb
PB,6005,Aguiar,Junho,20°,30°,34,https://www.climatempo.com.br/climatologia/6005/pb
PB,6005,Aguiar,Julho,20°,30°,18,https://www.climatempo.com.br/climatologia/6005/pb
PB,6005,Aguiar,Agosto,20°,31°,9,https://www.climatempo.com.br/climatologia/6005/pb
PB,6005,Aguiar,Setembro,21°,34°,7,https://www.climatempo.com.br/climatologia/6005/pb
PB,6005,Aguiar,Outubro,22°,35°,13,https://www.climatempo.com.br/climatologia/6005/pb
PB,6005,Aguiar,Novembro,22°,35°,18,https://www.climatempo.com.br/climatologia/6005/pb
PB,6005,Aguiar,Dezembro,23°,34°,46,https://www.climatempo.com.br/climatologia/6005/pb
PB,1222,Alagoa Grande,Janeiro,22°,30°,46,https://www.climatempo.com.br/climatologia/1222/pb
PB,1222,Alagoa Grande,Fevereiro,22°,30°,65,https://www.climatempo.com.br/climatologia/1222/pb
PB,1222,Alagoa Grande,Março,22°,30°,107,https://www.climatempo.com.br/climatologia/1222/pb
PB,1222,Alagoa Grande,Abril,22°,28°,109,https://www.climatempo.com.br/climatologia/1222/pb
PB,1222,Alagoa Grande,Maio,21°,28°,92,https://www.climatempo.com.br/climatologia/1222/pb
PB,1222,Alagoa Grande,Junho,20°,25°,117,https://www.climatempo.com.br/climatologia/1222/pb
PB,1222,Alagoa Grande,Julho,20°,25°,96,https://www.climatempo.com.br/climatologia/1222/pb
PB,1222,Alagoa Grande,Agosto,19°,26°,66,https://www.climatempo.com.br/climatologia/1222/pb
PB,1222,Alagoa Grande,Setembro,20°,28°,32,https://www.climatempo.com.br/climatologia/1222/pb
PB,1222,Alagoa Grande,Outubro,20°,30°,13,https://www.climatempo.com.br/climatologia/1222/pb
PB,1222,Alagoa Grande,Novembro,21°,30°,15,https://www.climatempo.com.br/climatologia/1222/pb
PB,1222,Alagoa Grande,Dezembro,21°,30°,19,https://www.climatempo.com.br/climatologia/1222/pb
PB,256,João Pessoa,Janeiro,24°,30°,76,https://www.climatempo.com.br/climatologia/256/pb
PB,256,João Pessoa,Fevereiro,24°,31°,108,https://www.climatempo.com.br/climatologia/256/pb
PB,256,João Pessoa,Março,23°,30°,252,https://www.climatempo.com.br/climatologia/256/pb
PB,256,João Pessoa,Abril,23°,30°,350,https://www.climatempo.com.br/climatologia/256/pb
PB,256,João Pessoa,Maio,22°,30°,307,https://www.climatempo.com.br/climatologia/256/pb
PB,256,João Pessoa,Junho,21°,28°,346,https://www.climatempo.com.br/climatologia/256/pb
PB,256,João Pessoa,Julho,21°,28°,346,https://www.climatempo.com.br/climatologia/256/pb
PB,256,João Pessoa,Agosto,21°,28°,184,https://www.climatempo.com.br/climatologia/256/pb
PB,256,João Pessoa,Setembro,22°,28°,87,https://www.climatempo.com.br/climatologia/256/pb
PB,256,João Pessoa,Outubro,23°,29°,35,https://www.climatempo.com.br/climatologia/256/pb
PB,256,João Pessoa,Novembro,24°,30°,25,https://www.climatempo.com.br/climatologia/256/pb
PB,256,João Pessoa,Dezembro,24°,30°,29,https://www.climatempo.com.br/climatologia/256/pb
PB,5555,Água Branca,Janeiro,20°,31°,92,https://www.climatempo.com.br/climatologia/5555/pb
PB,5555,Água Branca,Fevereiro,20°,30°,112,https://www.climatempo.com.br/climatologia/5555/pb
PB,5555,Água Branca,Março,20°,30°,159,https://www.climatempo.com.br/climatologia/5555/pb
PB,5555,Água Branca,Abril,20°,29°,134,https://www.climatempo.com.br/climatologia/5555/pb
PB,5555,Água Branca,Maio,19°,28°,88,https://www.climatempo.com.br/climatologia/5555/pb
PB,5555,Água Branca,Junho,18°,26°,48,https://www.climatempo.com.br/climatologia/5555/pb
PB,5555,Água Branca,Julho,18°,27°,34,https://www.climatempo.com.br/climatologia/5555/pb
PB,5555,Água Branca,Agosto,17°,28°,16,https://www.climatempo.com.br/climatologia/5555/pb
PB,5555,Água Branca,Setembro,18°,30°,12,https://www.climatempo.com.br/climatologia/5555/pb
PB,5555,Água Branca,Outubro,19°,32°,16,https://www.climatempo.com.br/climatologia/5555/pb
PB,5555,Água Branca,Novembro,19°,32°,20,https://www.climatempo.com.br/climatologia/5555/pb
PB,5555,Água Branca,Dezembro,20°,31°,39,https://www.climatempo.com.br/climatologia/5555/pb
PE,761,Abreu e Lima,Janeiro,24°,29°,89,https://www.climatempo.com.br/climatologia/761/pe
PE,761,Abreu e Lima,Fevereiro,24°,29°,121,https://www.climatempo.com.br/climatologia/761/pe
PE,761,Abreu e Lima,Março,24°,29°,192,https://www.climatempo.com.br/climatologia/761/pe
PE,761,Abreu e Lima,Abril,24°,28°,251,https://www.climatempo.com.br/climatologia/761/pe
PE,761,Abreu e Lima,Maio,23°,27°,280,https://www.climatempo.com.br/climatologia/761/pe
PE,761,Abreu e Lima,Junho,22°,26°,353,https://www.climatempo.com.br/climatologia/761/pe
PE,761,Abreu e Lima,Julho,22°,25°,284,https://www.climatempo.com.br/climatologia/761/pe
PE,761,Abreu e Lima,Agosto,22°,26°,183,https://www.climatempo.com.br/climatologia/761/pe
PE,761,Abreu e Lima,Setembro,22°,27°,94,https://www.climatempo.com.br/climatologia/761/pe
PE,761,Abreu e Lima,Outubro,23°,28°,51,https://www.climatempo.com.br/climatologia/761/pe
PE,761,Abreu e Lima,Novembro,23°,29°,46,https://www.climatempo.com.br/climatologia/761/pe
PE,761,Abreu e Lima,Dezembro,24°,29°,49,https://www.climatempo.com.br/climatologia/761/pe
PE,2044,Afogados da Ingazeira,Janeiro,20°,31°,92,https://www.climatempo.com.br/climatologia/2044/pe
PE,2044,Afogados da Ingazeira,Fevereiro,20°,31°,112,https://www.climatempo.com.br/climatologia/2044/pe
PE,2044,Afogados da Ingazeira,Março,20°,30°,159,https://www.climatempo.com.br/climatologia/2044/pe
PE,2044,Afogados da Ingazeira,Abril,19°,29°,134,https://www.climatempo.com.br/climatologia/2044/pe
PE,2044,Afogados da Ingazeira,Maio,19°,28°,88,https://www.climatempo.com.br/climatologia/2044/pe
PE,2044,Afogados da Ingazeira,Junho,18°,26°,48,https://www.climatempo.com.br/climatologia/2044/pe
PE,2044,Afogados da Ingazeira,Julho,17°,26°,34,https://www.climatempo.com.br/climatologia/2044/pe
PE,2044,Afogados da Ingazeira,Agosto,17°,27°,16,https://www.climatempo.com.br/climatologia/2044/pe
PE,2044,Afogados da Ingazeira,Setembro,18°,30°,12,https://www.climatempo.com.br/climatologia/2044/pe
PE,2044,Afogados da Ingazeira,Outubro,19°,31°,16,https://www.climatempo.com.br/climatologia/2044/pe
PE,2044,Afogados da Ingazeira,Novembro,19°,32°,20,https://www.climatempo.com.br/climatologia/2044/pe
PE,2044,Afogados da Ingazeira,Dezembro,20°,31°,39,https://www.climatempo.com.br/climatologia/2044/pe
PE,4761,Afrânio,Janeiro,23°,32°,110,https://www.climatempo.com.br/climatologia/4761/pe
PE,4761,Afrânio,Fevereiro,22°,32°,82,https://www.climatempo.com.br/climatologia/4761/pe
PE,4761,Afrânio,Março,22°,32°,117,https://www.climatempo.com.br/climatologia/4761/pe
PE,4761,Afrânio,Abril,22°,32°,63,https://www.climatempo.com.br/climatologia/4761/pe
PE,4761,Afrânio,Maio,21°,31°,14,https://www.climatempo.com.br/climatologia/4761/pe
PE,4761,Afrânio,Junho,20°,29°,5,https://www.climatempo.com.br/climatologia/4761/pe
PE,4761,Afrânio,Julho,20°,29°,2,https://www.climatempo.com.br/climatologia/4761/pe
PE,4761,Afrânio,Agosto,20°,30°,1,https://www.climatempo.com.br/climatologia/4761/pe
PE,4761,Afrânio,Setembro,21°,33°,8,https://www.climatempo.com.br/climatologia/4761/pe
PE,4761,Afrânio,Outubro,23°,34°,21,https://www.climatempo.com.br/climatologia/4761/pe
PE,4761,Afrânio,Novembro,24°,34°,49,https://www.climatempo.com.br/climatologia/4761/pe
PE,4761,Afrânio,Dezembro,24°,33°,76,https://www.climatempo.com.br/climatologia/4761/pe
PE,259,Recife,Janeiro,22°,30°,108,https://www.climatempo.com.br/climatologia/259/pe
PE,259,Recife,Fevereiro,23°,30°,148,https://www.climatempo.com.br/climatologia/259/pe
PE,259,Recife,Março,23°,30°,257,https://www.climatempo.com.br/climatologia/259/pe
PE,259,Recife,Abril,23°,30°,338,https://www.climatempo.com.br/climatologia/259/pe
PE,259,Recife,Maio,22°,29°,319,https://www.climatempo.com.br/climatologia/259/pe
PE,259,Recife,Junho,22°,28°,378,https://www.climatempo.com.br/climatologia/259/pe
PE,259,Recife,Julho,21°,27°,388,https://www.climatempo.com.br/climatologia/259/pe
PE,259,Recife,Agosto,21°,28°,205,https://www.climatempo.com.br/climatologia/259/pe
PE,259,Recife,Setembro,21°,28°,122,https://www.climatempo.com.br/climatologia/259/pe
PE,259,Recife,Outubro,21°,29°,63,https://www.climatempo.com.br/climatologia/259/pe
PE,259,Recife,Novembro,22°,30°,36,https://www.climatempo.com.br/climatologia/259/pe
PE,259,Recife,Dezembro,22°,30°,57,https://www.climatempo.com.br/climatologia/259/pe
PI,5077,Acauã,Janeiro,23°,32°,112,https://www.climatempo.com.br/climatologia/5077/pi
PI,5077,Acauã,Fevereiro,23°,32°,91,https://www.climatempo.com.br/climatologia/5077/pi
PI,5077,Acauã,Março,23°,32°,138,https://www.climatempo.com.br/climatologia/5077/pi
PI,5077,Acauã,Abril,22°,32°,63,https://www.climatempo.com.br/climatologia/5077/pi
PI,5077,Acauã,Maio,22°,31°,21,https://www.climatempo.com.br/climatologia/5077/pi
PI,5077,Acauã,Junho,21°,30°,4,https://www.climatempo.com.br/climatologia/5077/pi
PI,5077,Acauã,Julho,20°,30°,2,https://www.climatempo.com.br/climatologia/5077/pi
PI,5077,Acauã,Agosto,20°,31°,0,https://www.climatempo.com.br/climatologia/5077/pi
PI,5077,Acauã,Setembro,22°,34°,9,https://www.climatempo.com.br/climatologia/5077/pi
PI,5077,Acauã,Outubro,24°,35°,22,https://www.climatempo.com.br/climatologia/5077/pi
PI,5077,Acauã,Novembro,25°,35°,45,https://www.climatempo.com.br/climatologia/5077/pi
PI,5077,Acauã,Dezembro,24°,33°,79,https://www.climatempo.com.br/climatologia/5077/pi
PI,6637,Agricolândia,Janeiro,24°,32°,209,https://www.climatempo.com.br/climatologia/6637/pi
PI,6637,Agricolândia,Fevereiro,24°,32°,208,https://www.climatempo.com.br/climatologia/6637/pi
PI,6637,Agricolândia,Março,23°,32°,293,https://www.climatempo.com.br/climatologia/6637/pi
PI,6637,Agricolândia,Abril,23°,31°,241,https://www.climatempo.com.br/climatologia/6637/pi
PI,6637,Agricolândia,Maio,24°,32°,89,https://www.climatempo.com.br/climatologia/6637/pi
PI,6637,Agricolândia,Junho,23°,32°,18,https://www.climatempo.com.br/climatologia/6637/pi
PI,6637,Agricolândia,Julho,23°,34°,10,https://www.climatempo.com.br/climatologia/6637/pi
PI,6637,Agricolândia,Agosto,24°,35°,7,https://www.climatempo.com.br/climatologia/6637/pi
PI,6637,Agricolândia,Setembro,25°,37°,17,https://www.climatempo.com.br/climatologia/6637/pi
PI,6637,Agricolândia,Outubro,25°,37°,38,https://www.climatempo.com.br/climatologia/6637/pi
PI,6637,Agricolândia,Novembro,25°,37°,69,https://www.climatempo.com.br/climatologia/6637/pi
PI,6637,Agricolândia,Dezembro,25°,35°,133,https://www.climatempo.com.br/climatologia/6637/pi
PI,264,Teresina,Janeiro,23°,32°,178,https://www.climatempo.com.br/climatologia/264/pi
PI,264,Teresina,Fevereiro,22°,32°,268,https://www.climatempo.com.br/climatologia/264/pi
PI,264,Teresina,Março,22°,32°,298,https://www.climatempo.com.br/climatologia/264/pi
PI,264,Teresina,Abril,23°,32°,272,https://www.climatempo.com.br/climatologia/264/pi
PI,264,Teresina,Maio,22°,32°,113,https://www.climatempo.com.br/climatologia/264/pi
PI,264,Teresina,Junho,21°,32°,24,https://www.climatempo.com.br/climatologia/264/pi
PI,264,Teresina,Julho,20°,33°,11,https://www.climatempo.com.br/climatologia/264/pi
PI,264,Teresina,Agosto,21°,35°,8,https://www.climatempo.com.br/climatologia/264/pi
PI,264,Teresina,Setembro,22°,36°,9,https://www.climatempo.com.br/climatologia/264/pi
PI,264,Teresina,Outubro,23°,36°,20,https://www.climatempo.com.br/climatologia/264/pi
PI,264,Teresina,Novembro,23°,35°,73,https://www.climatempo.com.br/climatologia/264/pi
PI,264,Teresina,Dezembro,23°,34°,118,https://www.climatempo.com.br/climatologia/264/pi
PI,5576,Água Branca,Janeiro,24°,32°,209,https://www.climatempo.com.br/climatologia/5576/pi
PI,5576,Água Branca,Fevereiro,24°,32°,208,https://www.climatempo.com.br/climatologia/5576/pi
PI,5576,Água Branca,Março,23°,32°,293,https://www.climatempo.com.br/climatologia/5576/pi
PI,5576,Água Branca,Abril,23°,31°,241,https://www.climatempo.com.br/climatologia/5576/pi
PI,5576,Água Branca,Maio,24°,32°,89,https://www.climatempo.com.br/climatologia/5576/pi
PI,5576,Água Branca,Junho,23°,32°,18,https://www.climatempo.com.br/climatologia/5576/pi
PI,5576,Água Branca,Julho,23°,34°,10,https://www.climatempo.com.br/climatologia/5576/pi
PI,5576,Água Branca,Agosto,24°,35°,7,https://www.climatempo.com.br/climatologia/5576/pi
PI,5576,Água Branca,Setembro,25°,37°,17,https://www.climatempo.com.br/climatologia/5576/pi
PI,5576,Água Branca,Outubro,25°,37°,38,https://www.climatempo.com.br/climatologia/5576/pi
PI,5576,Água Branca,Novembro,25°,37°,69,https://www.climatempo.com.br/climatologia/5576/pi
PI,5576,Água Branca,Dezembro,25°,35°,133,https://www.climatempo.com.br/climatologia/5576/pi
PR,4208,Abatiá,Janeiro,20°,28°,208,https://www.climatempo.com.br/climatologia/4208/pr
PR,4208,Abatiá,Fevereiro,19°,28°,166,https://www.climatempo.com.br/climatologia/4208/pr
PR,4208,Abatiá,Março,19°,28°,124,https://www.climatempo.com.br/climatologia/4208/pr
PR,4208,Abatiá,Abril,17°,27°,93,https://www.climatempo.com.br/climatologia/4208/pr
PR,4208,Abatiá,Maio,13°,23°,103,https://www.climatempo.com.br/climatologia/4208/pr
PR,4208,Abatiá,Junho,13°,23°,68,https://www.climatempo.com.br/climatologia/4208/pr
PR,4208,Abatiá,Julho,12°,23°,55,https://www.climatempo.com.br/climatologia/4208/pr
PR,4208,Abatiá,Agosto,14°,26°,46,https://www.climatempo.com.br/climatologia/4208/pr
PR,4208,Abatiá,Setembro,16°,27°,102,https://www.climatempo.com.br/climatologia/4208/pr
PR,4208,Abatiá,Outubro,18°,29°,126,https://www.climatempo.com.br/climatologia/4208/pr
PR,4208,Abatiá,Novembro,18°,29°,129,https://www.climatempo.com.br/climatologia/4208/pr
PR,4208,Abatiá,Dezembro,19°,29°,176,https://www.climatempo.com.br/climatologia/4208/pr
PR,4209,Adrianópolis,Janeiro,18°,25°,237,https://www.climatempo.com.br/climatologia/4209/pr
PR,4209,Adrianópolis,Fevereiro,18°,26°,178,https://www.climatempo.com.br/climatologia/4209/pr
PR,4209,Adrianópolis,Março,17°,26°,147,https://www.climatempo.com.br/climatologia/4209/pr
PR,4209,Adrianópolis,Abril,15°,24°,89,https://www.climatempo.com.br/climatologia/4209/pr
PR,4209,Adrianópolis,Maio,12°,21°,100,https://www.climatempo.com.br/climatologia/4209/pr
PR,4209,Adrianópolis,Junho,11°,20°,82,https://www.climatempo.com.br/climatologia/4209/pr
PR,4209,Adrianópolis,Julho,11°,20°,92,https://www.climatempo.com.br/climatologia/4209/pr
PR,4209,Adrianópolis,Agosto,11°,22°,61,https://www.climatempo.com.br/climatologia/4209/pr
PR,4209,Adrianópolis,Setembro,13°,22°,127,https://www.climatempo.com.br/climatologia/4209/pr
PR,4209,Adrianópolis,Outubro,15°,24°,129,https://www.climatempo.com.br/climatologia/4209/pr
PR,4209,Adrianópolis,Novembro,16°,25°,121,https://www.climatempo.com.br/climatologia/4209/pr
PR,4209,Adrianópolis,Dezembro,17°,25°,169,https://www.climatempo.com.br/climatologia/4209/pr
PR,271,Curitiba,Janeiro,16°,27°,172,https://www.climatempo.com.br/climatologia/271/pr
PR,271,Curitiba,Fevereiro,16°,27°,158,https://www.climatempo.com.br/climatologia/271/pr
PR,271,Curitiba,Março,15°,26°,139,https://www.climatempo.com.br/climatologia/271/pr
PR,271,Curitiba,Abril,13°,23°,95,https://www.climatempo.com.br/climatologia/271/pr
PR,271,Curitiba,Maio,10°,21°,101,https://www.climatempo.com.br/climatologia/271/pr
PR,271,Curitiba,Junho,8°,20°,116,https://www.climatempo.com.br/climatologia/271/pr
PR,271,Curitiba,Julho,8°,19°,99,https://www.climatempo.com.br/climatologia/271/pr
PR,271,Curitiba,Agosto,9°,21°,73,https://www.climatempo.com.br/climatologia/271/pr
PR,271,Curitiba,Setembro,11°,21°,119,https://www.climatempo.com.br/climatologia/271/pr
PR,271,Curitiba,Outubro,13°,23°,133,https://www.climatempo.com.br/climatologia/271/pr
PR,271,Curitiba,Novembro,14°,25°,127,https://www.climatempo.com.br/climatologia/271/pr
PR,271,Curitiba,Dezembro,15°,25°,152,https://www.climatempo.com.br/climatologia/271/pr
PR,6908,Água Boa,Janeiro,22°,31°,195,https://www.climatempo.com.br/climatologia/6908/pr
PR,6908,Água Boa,Fevereiro,21°,30°,153,https://www.climatempo.com.br/climatologia/6908/pr
PR,6908,Água Boa,Março,21°,31°,125,https://www.climatempo.com.br/climatologia/6908/pr
PR,6908,Água Boa,Abril,19°,29°,115,https://www.climatempo.com.br/climatologia/6908/pr
PR,6908,Água Boa,Maio,15°,24°,140,https://www.climatempo.com.br/climatologia/6908/pr
PR,6908,Água Boa,Junho,15°,24°,96,https://www.climatempo.com.br/climatologia/6908/pr
PR,6908,Água Boa,Julho,14°,24°,71,https://www.climatempo.com.br/climatologia/6908/pr
PR,6908,Água Boa,Agosto,17°,28°,69,https://www.climatempo.com.br/climatologia/6908/pr
PR,6908,Água Boa,Setembro,18°,29°,132,https://www.climatempo.com.br/climatologia/6908/pr
PR,6908,Água Boa,Outubro,20°,31°,159,https://www.climatempo.com.br/climatologia/6908/pr
